@relation training-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.instance.StratifiedRemoveFolds-S1-N5-F1

@attribute SeriousDlqin2yrs {0,1}
@attribute RevolvingUtilizationOfUnsecuredLines numeric
@attribute age numeric
@attribute NumberOfTime30_59DaysPastDueNotWorse numeric
@attribute DebtRatio numeric
@attribute MonthlyIncome numeric
@attribute NumberOfOpenCreditLinesAndLoans numeric
@attribute NumberOfTimes90DaysLate numeric
@attribute NumberRealEstateLoansOrLines numeric
@attribute NumberOfTime60_89DaysPastDueNotWorse numeric
@attribute NumberOfDependents numeric

@data
0,0.718522,55,0,0.441833,850,3,0,0,0,0
0,0.061008,66,0,0.127125,7000,9,0,1,0,0
0,1,58,0,0.337731,1894,4,0,0,0,0
0,0,71,0,383,?,4,0,0,0,0
0,0.382512,57,0,0.249312,4720,7,0,0,0,0
0,0.051905,49,0,0.711076,5073,30,0,3,0,1
0,0.015298,53,0,0.166219,10431,5,0,1,0,0
0,0.014059,34,0,613,?,3,0,1,0,0
0,0,74,0,0.051688,13000,5,0,0,0,1
0,0.122368,50,2,0.555089,5000,17,0,3,0,0
0,1.001818,32,0,0.090411,1824,2,0,0,0,0
0,0.045838,60,0,34,?,1,0,0,0,0
0,0.733537,43,0,0.544309,7300,11,0,3,0,1
0,0.154902,70,1,0.480424,5465,25,0,2,0,0
0,1,36,0,0.886761,1200,3,0,1,0,2
0,0.136363,55,0,0.370481,6666,18,0,2,0,0
0,0,63,0,0.25964,6897,3,0,1,0,0
0,0.075495,64,1,0.500595,4200,16,0,1,0,0
0,0.133982,55,0,1615,1,13,0,1,0,0
0,0.053004,45,1,0.386819,7191,14,0,3,0,2
0,0.167741,39,0,0.364212,3000,3,0,1,0,1
0,0.149783,51,1,0.632306,11000,33,0,5,0,1
0,1,67,0,1.499093,550,3,0,1,1,0
0,0.588022,26,0,0.253213,2100,4,0,0,1,0
0,0.925702,29,3,0.362557,4379,8,0,0,1,0
0,0.374739,37,0,1103,?,9,0,0,0,2
0,0.847132,48,3,0.16653,3650,9,0,0,1,0
0,0.821946,62,0,0.501706,15235,16,0,2,0,1
0,0.003666,41,0,0.119542,9000,3,0,1,0,0
0,0.015848,66,0,1487,?,4,0,1,0,0
0,0.041836,63,0,0.465581,3500,12,0,2,0,0
0,0.043079,71,0,0.185136,6000,7,0,1,0,0
0,1.073293,63,1,0.331434,3333,2,0,0,2,0
0,0.070417,51,0,0.182146,6933,6,0,1,0,2
0,0.061686,57,0,0.292213,5341,9,0,1,0,1
0,0.763284,55,2,0.303051,5800,11,1,2,1,0
0,0.002023,76,0,0.071052,7585,9,0,1,0,0
0,0.081618,57,0,0.374624,5650,12,0,1,0,0
0,0.054449,44,0,1793,?,8,0,2,0,0
0,0.20388,49,1,0.019261,3166,1,0,0,0,0
0,0.058246,79,0,0.004978,5423,4,0,0,0,0
0,0.062201,67,0,1381,?,13,0,1,0,0
0,0.156662,50,0,0.314289,9678,10,0,1,0,1
0,0,69,0,0,?,3,0,0,0,?
0,1,68,0,0.480562,8333,6,0,2,0,1
0,0.218928,57,0,0.253955,1200,3,0,0,0,1
0,0.297463,42,0,0.196918,8500,9,0,1,0,1
0,0.043713,58,0,0.226981,6700,9,0,1,0,1
0,0.008497,44,0,0.236976,10000,5,0,1,0,0
0,1,39,0,0.074168,5500,3,1,0,0,1
0,0.363233,48,0,0.10717,17000,6,0,0,0,3
0,0.147938,52,0,0.138396,35000,9,0,2,0,0
0,0.190167,57,0,0.978863,3500,25,0,1,0,0
0,0.55584,51,0,0.335214,8152,8,0,1,0,3
0,0.736261,68,0,0.500834,7792,10,0,2,0,0
0,0.393686,56,1,0.289336,6666,15,0,1,0,0
0,0.015358,77,0,0.43827,6333,12,0,2,0,1
0,0.247558,58,2,0.599847,3925,11,0,1,0,1
0,0.61888,56,0,0.326723,12000,20,0,1,0,1
0,0.8802,52,0,0.06335,10875,4,0,0,0,1
0,0.008315,59,0,0.25293,18000,15,0,3,0,2
0,0,58,1,0.032076,4083,1,1,0,0,0
0,0.489629,51,2,0.459451,6226,8,0,2,0,3
0,0.242359,63,0,0.194542,9416,3,0,1,0,0
0,0.06645,26,0,0.086503,4022,4,0,0,0,0
0,0.24525,52,0,0.420021,3875,7,0,1,0,2
0,0.157982,53,1,0.416102,11650,16,0,4,0,2
0,0.467459,66,0,0.523027,2800,8,0,1,0,0
0,0.084253,40,0,0.099274,4270,4,0,0,1,5
0,0.135371,57,0,0.408368,6667,15,0,1,0,0
0,0.992729,32,0,802,?,3,0,0,0,0
0,0.014229,44,0,0.083289,5702,7,0,0,0,2
0,1,46,0,0.441378,11812,5,0,2,0,0
0,0.186466,47,0,0.183812,9846,11,0,1,0,1
0,0.884334,37,0,0.368282,5674,10,0,1,0,5
0,0.255302,47,0,0.001036,140000,1,0,0,0,2
0,1.037924,28,0,0.491996,3060,5,0,2,0,0
0,0.078147,34,0,0.631214,3600,12,0,1,0,1
0,1,29,0,0.145237,1500,5,0,0,0,1
0,0,37,0,0.779865,9316,10,0,4,0,2
0,0.444669,69,0,2733,?,21,0,2,0,0
0,1,38,0,0.095142,7430,2,0,1,0,6
0,0.249906,69,0,0.287904,3000,9,0,0,0,0
0,0.053266,58,0,0.174106,4950,9,0,0,0,0
0,0.0606,34,0,993,?,3,0,1,0,0
0,0.879779,59,0,0.65734,2894,6,0,1,0,0
0,0.87706,48,0,0.262165,6945,7,0,0,1,2
0,0.065165,33,0,0.430914,5000,8,0,1,0,0
0,0.395901,47,1,0.764479,2330,10,0,1,0,0
0,0.940221,56,0,4166,?,6,0,2,0,0
0,1090,52,0,0.226372,15500,8,0,2,0,2
0,0.004032,58,0,122,?,9,0,0,0,0
0,0.086591,67,0,0.156763,10416,5,0,1,0,0
0,0.558444,40,0,3034,?,8,0,2,0,0
0,0.042461,62,0,0.004917,16675,2,0,0,0,0
0,0.008129,60,0,0.523891,2908,12,0,2,0,0
0,0.211609,73,0,0.249904,2600,5,0,0,0,0
0,0.082652,49,0,0.428547,5800,6,0,2,0,3
0,0,55,0,0.161684,8695,10,0,1,0,1
0,1,39,0,0.878887,5820,6,0,4,0,0
0,0.031491,51,0,193,?,2,0,0,0,0
0,0,36,0,2.491672,1500,6,0,2,0,1
0,0.004116,75,1,0.140643,6000,9,0,1,0,0
0,0.975823,39,0,0.044788,3750,2,0,0,0,0
0,0.938125,25,1,0.312005,3531,10,0,0,0,0
0,0.080568,64,0,525,?,3,0,1,0,0
0,0.603206,30,1,0.834031,2626,16,0,1,0,0
0,0.023855,29,1,0.103737,8000,10,0,0,0,1
0,0.013921,34,0,1.173041,2692,11,0,1,0,0
0,0.010159,64,2,2804,?,11,0,1,0,0
0,0.750893,66,0,0.408865,12700,9,0,4,0,0
0,1,56,0,0,?,3,0,0,0,0
0,0.056693,60,0,0.163485,11627,8,0,1,0,0
0,0.459414,47,0,0.481124,5800,10,0,3,0,2
0,0.033559,47,0,0.300197,3550,11,0,1,0,0
0,0.1066,62,0,0.74547,2427,11,0,2,0,1
0,0.044597,34,0,0.803399,3000,7,0,2,0,2
0,0.060194,68,0,2165,?,5,0,1,0,0
0,0.034802,37,0,0.476545,8462,15,0,2,0,0
0,0.390592,32,0,0.23353,5600,11,0,0,1,4
0,0.108283,48,0,0.01985,6800,5,0,0,0,2
0,0.095954,64,0,0.251316,4750,8,0,0,0,0
0,0.476859,52,0,0.557271,5700,15,0,1,0,3
0,0.161892,23,0,0.002799,2500,2,0,0,0,0
0,0.000153,79,0,0.517666,2433,11,0,1,0,0
0,0.32233,39,0,0.141982,4894,5,0,1,0,0
0,0.00781,73,0,0.00253,3952,6,0,0,0,0
0,0,44,0,0.002079,3366,10,0,0,0,0
0,0.015417,35,0,0.14131,6000,14,0,0,0,0
0,0.013612,69,0,1.125574,3917,15,0,2,0,0
0,0.08544,50,0,0.504147,5666,5,0,1,0,3
0,0.211541,69,0,241,?,2,0,0,0,0
0,0.667353,26,0,0.098288,7650,5,0,0,0,2
0,0.834007,36,0,0.332917,11200,8,0,2,0,0
0,1,71,0,954,?,5,0,1,0,0
0,0.241225,36,0,0.376148,6749,5,0,1,0,1
0,0.008015,78,0,0.468193,2750,8,0,2,0,0
0,0.002043,92,0,0.000666,1500,6,0,0,0,0
0,0.158751,46,0,0.149939,6535,16,0,0,0,1
0,0.151443,44,1,788,?,18,0,0,0,0
0,0.041229,49,1,0.373195,9900,11,0,4,0,0
0,0.456821,59,0,0.065217,3771,6,0,0,0,0
0,1.012532,52,0,0.561472,20000,8,0,4,0,0
0,0,75,0,1,?,3,0,0,0,0
0,1.002249,43,0,0.254698,2500,4,0,0,0,4
0,0.533744,39,0,1.163826,4400,8,0,2,0,0
0,0.278993,52,0,0.279705,3660,10,0,0,0,2
0,1.025473,39,1,0.253,2916,6,0,0,0,0
0,0.051066,34,0,0.579453,1975,8,0,1,0,0
0,0.284724,32,0,0.408409,3400,8,0,1,0,0
0,0.297358,55,3,0.227577,10000,8,0,1,0,0
0,0.238965,36,0,0.049728,11220,7,0,0,0,0
0,0.041298,64,0,0.114706,8900,6,0,1,0,0
0,0.045309,35,0,3607,?,5,0,2,0,0
0,0.055747,61,0,0.396097,3791,9,0,1,0,0
0,0.005235,37,0,0.001714,4666,6,0,0,0,0
0,0.014599,70,0,0.217391,2598,2,0,0,0,0
0,0.482247,59,0,0.280901,13000,17,0,3,0,0
0,0.200606,54,0,0.781983,5283,9,0,2,0,1
0,0.00111,58,0,0.12314,7324,8,0,1,0,1
0,0.011001,83,0,20,?,9,0,0,0,?
0,0.031162,38,0,0.217619,9557,7,0,1,0,1
0,0,33,0,0.544422,4400,14,0,2,0,0
0,1,39,0,0.962761,1100,2,0,1,0,0
0,1,23,1,0.204509,3104,2,1,0,0,0
0,0.014853,81,0,0.000333,3000,11,0,0,0,0
0,0.018978,61,0,1129,?,9,0,1,0,0
0,0.589167,47,0,2158,?,8,0,1,0,0
0,0.207443,30,0,430,?,5,0,0,0,0
0,0.138099,67,0,0.235838,8331,14,0,1,0,3
0,0.743429,69,0,0.213697,25114,17,0,2,0,0
0,0.385599,38,0,1453,?,12,0,0,0,0
0,0.069383,71,0,0.038211,3689,5,0,0,0,0
0,1.015397,44,5,0.591638,2869,9,2,2,2,1
0,0.12593,75,1,3.196347,437,23,0,1,0,0
0,0,60,0,0.061813,11000,6,0,0,0,0
0,0.06046,41,1,0.175112,7834,7,1,1,0,2
0,0,46,0,0.233077,10266,9,0,2,0,1
0,0.000445,82,0,0,?,11,0,0,0,?
0,0.323984,71,0,0.274679,4750,8,0,0,0,0
0,0.537592,25,0,534,?,5,0,0,0,0
0,0.343075,64,0,0.315112,15000,8,0,1,0,0
0,0.232188,66,0,0.581727,1400,7,0,1,0,0
0,0.022996,36,0,2860,?,11,0,1,0,?
0,1,29,0,200,?,1,0,0,0,0
0,0.19634,63,0,0.183618,9851,4,0,1,0,1
0,0,62,0,1.056595,4222,9,0,1,0,0
0,0.507129,56,0,0.362425,1500,13,0,0,0,0
0,0.025828,56,0,1207,?,6,0,1,0,?
0,0.731404,39,0,0.296668,6781,5,0,1,0,4
0,0.238395,39,1,75,1,8,0,0,0,0
0,0.053547,60,0,57,?,7,0,0,0,?
0,0.664786,72,0,0.587133,1600,6,1,0,0,0
0,0.024376,61,0,0.257233,1900,6,0,0,0,1
0,0.517191,52,0,0.583133,5833,5,0,2,0,0
0,0.026395,35,0,0.57383,2200,8,0,1,0,0
0,0.099232,54,0,2093,?,6,0,1,0,0
0,0,46,0,0.281299,6437,5,0,1,0,1
0,0.010093,56,0,0.093145,4390,14,0,0,0,0
0,0.029665,46,3,0.694476,6208,9,0,3,0,0
0,0.161692,61,0,820,?,3,0,1,0,0
0,0.531018,40,0,1235,0,13,0,0,0,3
0,0,69,0,0,?,2,0,0,0,0
0,0.028283,78,0,18,?,8,0,0,0,?
0,0.01775,47,0,0.161855,8000,5,0,1,0,2
0,0.097692,58,0,0.12569,11225,4,0,1,0,4
0,0.723848,61,0,0.451584,15500,13,0,2,0,2
0,0.004824,83,0,0.002635,2656,5,0,0,0,0
0,1,57,1,0.122239,4073,1,1,0,0,1
0,0.018173,77,0,0.238524,3332,6,0,0,0,0
0,0.1598,47,0,0.1945,5999,5,0,1,0,2
0,0.09731,59,0,94,?,12,0,0,0,0
0,0.28551,28,1,0.175697,1900,4,0,0,0,2
0,0.010136,57,1,0.696341,8334,21,0,3,1,0
0,0.036753,35,0,1652,?,10,0,2,0,0
0,0.08024,27,0,0.262295,2500,5,0,0,0,0
0,0.010066,39,0,3284,?,9,0,1,0,0
0,0.052489,31,0,0.50335,4775,8,0,2,0,0
0,0.009116,79,0,0.007597,2500,8,0,0,0,0
0,0.129124,52,0,0.446548,5808,4,0,1,0,0
0,0.004028,50,0,0.22664,8400,12,0,2,0,0
0,0.563864,50,0,0.115526,15000,9,0,1,0,1
0,0.492864,38,0,0.314938,6740,12,0,1,0,5
0,0.463188,52,0,0.483173,10904,19,0,2,0,1
0,0.091028,48,2,0.279399,5858,15,0,2,0,0
0,0.479896,53,1,2754,?,8,0,1,0,0
0,0.156714,63,0,0.803222,5833,8,0,3,0,1
0,0.614386,47,0,0.602202,7083,12,0,1,0,1
0,0.004689,95,0,4,?,4,0,0,0,0
0,0.169467,54,0,0.309776,11036,8,0,2,0,3
0,1,62,0,0.126835,4154,3,0,0,0,1
0,0.057292,57,0,1446,?,8,0,2,0,0
0,0.250307,41,0,0.51874,7683,12,0,2,0,2
0,0.168456,29,0,0.322517,5608,14,0,2,0,0
0,0.04615,60,0,0.540492,5000,7,0,2,0,0
0,0.768313,48,0,0.421612,2729,4,0,0,0,0
0,0.020511,56,0,1338,?,9,0,1,0,0
0,0.025186,57,0,20,?,4,0,0,0,0
0,0.023333,82,0,0.217203,6928,4,0,1,0,0
0,0.162485,51,0,0.356338,3636,8,0,1,0,0
0,0.728364,66,1,0.625858,3348,7,0,1,0,0
0,0.365613,62,0,0.184421,9743,11,0,0,0,0
0,0.012302,79,0,352,?,3,0,1,0,0
0,0.010489,64,0,0.173973,6500,15,0,2,0,0
0,0.581681,48,0,0.807163,6533,10,0,2,0,0
0,0.275975,62,0,0.199981,10800,9,0,2,0,0
0,0,25,0,0.098118,4728,5,0,0,0,1
0,1.262719,65,0,0.464468,17800,20,0,3,0,1
0,0.23631,54,0,0.15829,22900,5,0,2,1,0
0,0.127409,43,0,0.631421,5333,12,0,2,0,2
0,0.215016,56,0,0.13253,3900,11,0,0,0,0
0,0.906188,22,0,0.007688,1950,2,0,0,0,0
0,0,46,0,0.161993,22500,9,0,3,0,0
0,0.130558,35,0,0.021075,3273,7,0,0,0,3
0,0.571668,52,0,0.461635,4000,9,0,0,0,2
0,0.122976,50,0,0.454103,3289,6,0,1,0,1
0,0.074198,58,0,0.255259,6322,7,0,2,0,0
0,0.991153,60,0,0.78934,6284,7,0,2,0,3
0,0.559053,50,0,0.650123,5681,11,0,2,0,2
0,0.384856,38,0,0.32239,13340,6,0,1,0,2
0,0.060129,57,0,0.212375,6916,9,0,1,0,1
0,0.043218,68,0,0.580692,8265,7,0,2,0,0
0,0.01882,79,0,0.029657,3000,11,0,0,0,1
0,0.030147,39,0,0.354465,10000,9,0,2,0,2
0,0,56,0,0.150619,16086,7,0,2,0,7
0,0.704941,50,0,0.916836,3438,12,0,1,0,3
0,0.011211,56,0,0.714939,3500,10,0,2,0,2
0,0.387542,51,0,0.58494,5550,20,0,1,0,2
0,0.025648,65,0,0.006,6666,4,0,0,0,0
0,0.162739,35,0,0.354312,9437,7,0,2,0,1
0,0.021178,72,0,0.05181,4998,18,0,1,0,0
0,1,53,0,0.503475,5898,4,0,2,0,0
0,0.731063,62,0,0.318008,10700,6,0,2,0,1
0,0.436656,48,1,0.382194,13500,11,0,2,0,1
0,0.333268,35,0,0.096898,6800,9,0,0,0,0
0,0.062661,52,0,0.289594,15500,7,0,3,0,3
0,0.038367,48,0,1678,?,3,0,1,0,0
0,0.246772,67,0,0.444945,17981,13,0,4,0,1
0,0.244204,62,1,0.355318,9900,12,0,2,0,0
0,0.10829,45,0,0.362773,6000,12,0,1,0,0
0,0.015515,55,0,76,?,9,0,0,0,0
0,1,28,0,0.183799,3258,1,0,0,0,0
0,0.059934,47,0,0.261165,7500,8,0,1,0,3
0,0,54,0,0,2916,6,0,0,0,0
0,2128,63,1,1305,?,7,0,1,0,0
0,0.003732,45,0,0.112449,4152,3,0,0,0,1
0,0.082509,82,0,0.150708,1200,9,0,0,0,0
0,0.766531,62,0,0.293427,3833,9,0,1,0,3
0,0.048086,59,0,0.257369,11500,11,0,1,0,0
0,0.035783,65,0,90,?,5,0,0,0,0
0,0.147557,49,0,2941,?,16,0,1,0,0
0,0,61,0,39,?,2,0,0,0,?
0,0.097814,69,0,0.137856,3655,16,0,1,0,0
0,0.00289,43,0,0.385378,20667,6,0,2,0,3
0,0.070796,79,0,394,?,10,0,0,0,?
0,0.035328,51,0,0.048558,7001,5,0,0,0,0
0,0.027289,63,0,0.000555,110000,7,0,0,0,0
0,0.002518,52,0,0.360251,6203,6,0,3,0,1
0,0.304859,28,3,0.025017,4316,7,0,0,0,0
0,0.752683,38,0,2359,?,5,0,1,0,0
0,0.026054,31,0,0.112583,5284,5,0,0,0,3
0,0.844702,34,0,0.378445,38319,16,0,2,0,2
0,0.344826,79,0,0.555289,5000,9,0,2,0,0
0,0.244455,65,0,0.216436,4550,7,0,0,0,0
0,0.628526,47,0,1131,?,5,0,0,0,2
0,0.169298,50,1,0.453055,10000,17,1,2,0,1
0,1,30,0,298,?,1,0,0,0,0
0,0.237463,52,1,0.290237,7200,7,0,2,0,1
0,0.022932,88,0,0.003332,3000,3,0,0,0,0
0,0.001348,68,0,782,?,25,0,1,0,0
0,0.001564,32,0,2,?,5,0,0,0,0
0,0.055558,46,0,0.094658,13289,12,0,1,0,1
0,0.201355,62,0,150,?,5,0,0,0,0
0,0.812276,59,0,0.308455,7770,7,0,0,0,1
0,1,57,0,1938,?,2,0,1,0,0
0,0.008615,30,0,0.737446,5316,8,0,3,0,0
0,0.098901,34,0,0.637121,3000,9,0,1,0,0
0,0.020984,65,0,0.14998,4993,8,0,1,0,0
0,0.003151,45,0,0.411409,5293,9,0,1,0,2
0,0.135458,51,0,0.008123,5416,1,0,0,0,0
0,0.299376,39,0,0.179827,6711,7,0,0,0,0
0,0.008264,40,0,1045,?,6,0,1,0,?
0,0.135633,63,0,0.302453,6400,12,0,1,0,1
0,0.147423,59,0,0.251708,18000,14,0,2,0,1
0,0.041496,67,0,859,?,16,0,0,0,2
0,0.035969,50,0,1080,?,4,0,1,0,0
0,0.727273,53,3,0.049498,6767,9,0,0,0,0
0,0.034685,47,0,0.105077,5100,6,0,0,0,0
0,0.429565,42,0,1.990007,1500,9,0,2,0,2
0,0.467177,41,0,0.350965,10000,11,0,2,0,3
0,1,76,0,0,470,2,0,0,0,0
0,0.018025,68,0,0.001875,11200,2,0,0,0,0
0,0.017474,22,0,5,0,4,0,0,0,0
0,0.009632,74,0,0.181008,5833,14,0,2,0,0
0,0.41761,67,0,0.596043,2779,12,0,1,0,0
0,0.01942,77,1,0.068149,4900,13,0,0,0,0
0,0.02643,45,0,52,?,5,0,0,0,?
0,0.96966,51,1,0.238705,2500,6,0,0,0,1
0,0.142621,55,1,0.795693,3900,22,0,3,0,1
0,0.512027,53,0,0.573828,6250,8,0,2,0,2
0,1,40,1,0.440978,6666,6,0,2,0,3
0,0.203036,61,0,0.04216,6000,7,0,0,0,0
0,0.065782,51,1,0.326797,2600,7,0,1,0,1
0,0.1499,81,0,0.005488,9292,7,0,0,0,0
0,0.087364,56,0,900,?,13,0,1,0,1
0,0.037617,45,0,0.518654,4100,9,0,2,0,1
0,0.026259,62,0,39,?,3,0,0,0,?
0,0.006765,57,0,0.164845,4300,12,0,0,0,0
0,0.058688,35,0,0.335733,8333,6,0,2,0,2
0,0.001583,45,0,1.50791,1200,15,0,3,0,2
0,0.015498,72,0,0.000553,7230,4,0,0,0,0
0,1,31,0,0.10432,2846,1,0,0,0,1
0,0,32,0,0,?,1,0,0,0,0
0,0.038652,36,1,0.366272,6000,7,0,1,0,1
0,0.449859,26,0,0.283827,2800,2,0,1,0,2
0,1,45,0,0.491605,7027,7,0,1,0,0
0,1,71,0,0.152571,4161,3,0,0,0,0
0,0.605564,40,0,3060,?,7,0,2,0,0
0,0.466292,55,2,2224,?,11,0,2,0,1
0,0.454504,41,0,0.463873,4580,8,0,1,0,0
0,0.097954,73,0,0.122386,2916,6,0,1,0,0
0,0.134188,53,0,0.968353,3854,10,0,2,0,3
0,0.808836,37,0,0.607906,6500,12,0,2,0,4
0,0.012115,50,0,0.332908,13333,13,0,3,0,0
0,1,68,0,0.32314,3400,3,0,1,0,0
0,1,34,0,0,800,1,0,0,0,0
0,0.000643,60,0,0.450098,5600,5,0,2,0,0
0,0.024762,59,0,0.327583,10433,7,0,2,0,0
0,0.012531,58,0,0.383012,6333,10,0,3,0,1
0,0.011647,28,1,0,?,1,0,0,0,0
0,0.014022,65,0,1795,?,9,0,1,0,?
0,0.438341,37,1,0.330396,4878,6,1,1,1,2
0,0.499669,46,0,0.722608,3020,16,0,1,0,1
0,0.029414,62,0,0.591963,7888,15,0,2,0,0
0,0.033553,50,0,0.50262,5916,7,0,1,0,0
0,0.869488,72,0,1.246305,3450,13,0,1,0,0
0,0.110697,74,0,0.313345,1700,6,0,0,0,0
0,0.13123,45,0,0.014543,5225,3,0,0,0,1
0,0.351062,62,0,0.285559,15642,9,0,3,0,1
0,0.034299,79,0,0.143697,16666,10,0,1,0,0
0,0.238652,29,0,0.561155,3948,22,0,2,0,0
0,0.011525,48,0,0.164687,8500,4,0,1,0,1
0,0.016723,71,0,0.008282,5191,7,0,0,0,0
0,0.74842,49,1,0.37404,2865,7,0,0,0,0
0,0.020032,84,0,1028,?,5,0,1,0,0
0,0.151194,58,0,2441,?,20,0,2,0,0
0,0.500538,49,0,0.392921,5000,6,0,1,0,2
0,0.822589,36,0,0.061436,1350,3,0,0,0,2
0,1,60,0,0.122325,13970,3,0,1,0,0
0,0.043948,50,0,2133,?,23,0,2,0,0
0,0.120026,89,0,0.012199,10000,4,0,0,0,0
0,1,35,0,0.321012,3083,9,0,0,0,0
0,0.073845,39,0,3503,?,8,0,1,0,0
0,0.633592,41,0,0.63513,2800,8,0,0,0,0
0,0.284747,50,0,3472,?,18,0,2,0,3
0,0.026666,43,0,4895,?,7,0,3,0,0
0,0.048026,46,0,0.064267,3500,9,0,0,0,1
0,0.06891,65,1,0.049293,2900,4,0,1,0,0
0,0.9095,43,3,0.068033,9612,13,3,0,0,1
0,0.002979,85,0,0.001048,10500,12,0,0,0,0
0,0.303094,43,0,0.313137,3333,6,0,0,0,2
0,0.417228,52,1,737,?,6,0,1,0,2
0,0.011567,80,0,1.704319,300,10,0,0,0,0
0,0.110499,26,2,0.296502,1800,5,0,0,0,0
0,0.206934,37,0,0.296289,5200,11,0,1,0,0
0,0.009219,54,0,7846,?,10,0,2,0,0
0,0.038685,64,0,653,?,7,0,1,0,0
0,0.677295,49,0,0.149476,4100,4,0,0,0,0
0,0.045685,44,1,0.235825,8200,8,0,2,0,0
0,1,62,1,0.355082,3049,2,0,0,0,2
0,0.030564,50,0,972,?,5,0,1,0,?
0,0.04686,68,0,0.267199,5639,14,0,2,0,1
0,0.014399,40,0,0.054389,5000,3,0,0,0,0
0,0,47,0,2054,?,4,0,2,0,2
0,0.292422,63,0,3678,?,19,0,2,0,0
0,0.160089,50,0,3088,?,8,0,2,0,0
0,0.823466,56,0,0.300224,21000,11,0,1,0,1
0,0.266861,28,0,0.076575,2650,3,0,0,0,0
0,0.136252,64,0,0.183519,5824,10,0,1,0,0
0,0.975986,59,1,6.784211,379,7,0,1,0,0
0,0.096523,59,1,0.301119,4200,9,0,1,0,1
0,0.903006,32,0,0.104661,4633,4,0,0,0,1
0,0.097617,65,0,0.237596,10500,6,0,2,0,1
0,0.549887,67,0,0.335696,6770,28,0,0,0,0
0,0.036654,59,0,525,?,6,0,1,0,0
0,0.521913,64,0,1962,?,4,0,1,1,0
0,0.094078,48,0,0.121444,9666,11,0,0,0,1
0,1,70,0,0,?,1,0,0,0,?
0,0.022086,86,0,0.017138,3500,14,0,0,0,0
0,0.645799,34,0,0.614069,6666,13,0,1,0,1
0,0.229337,44,0,3316,?,12,0,2,0,2
0,0.012833,60,0,16,?,8,0,0,0,0
0,0.051462,57,0,2149,?,6,0,2,0,0
0,0.009346,67,0,0.47793,4077,6,0,2,0,0
0,0.970401,39,0,0.603159,5253,5,0,1,0,3
0,0.165142,58,0,2034,?,5,0,2,0,?
0,0.131759,43,0,1130,?,10,0,0,0,0
0,0.14849,62,0,85,?,3,0,0,0,0
0,0.010405,56,0,0.285057,7166,5,0,1,0,5
0,0.325901,56,0,1347,?,4,0,1,0,?
0,0,44,0,0.516976,4800,11,0,2,0,0
0,0.974605,42,1,0.130724,1200,3,0,0,1,0
0,0.440601,49,0,0.219945,4000,9,0,0,0,0
0,0.033663,49,0,0.264108,10472,9,0,1,0,1
0,0.101259,55,0,0.123282,2400,6,0,0,0,0
0,0.161377,58,0,0.086442,9300,4,0,1,0,0
0,1,55,0,0.014081,8166,3,0,0,0,1
0,0.978184,36,0,0.382242,5833,7,0,1,0,0
0,0.729215,45,0,0.654488,3475,5,0,1,0,0
0,0.042725,35,0,0.671949,4416,9,0,2,0,0
0,0.730508,62,2,0.418456,6100,7,0,1,0,1
0,0.031337,87,0,0.177004,6835,8,0,1,0,0
0,0.005619,77,0,0.214638,4262,9,0,1,1,0
0,0,36,0,13,?,6,0,0,0,1
0,0.183045,49,2,8246,?,18,0,3,0,0
0,0.190259,67,0,1008,?,8,0,1,0,?
0,1,54,0,0.674586,4166,7,0,2,0,2
0,0,67,0,0.250423,6500,11,0,1,0,1
0,0.089428,43,0,0.480152,10000,10,0,2,0,2
0,0.0039,40,0,0.841545,750,4,0,1,0,0
0,0.224463,57,0,322,?,3,0,0,0,0
0,0.054601,56,0,0.195706,6100,9,0,2,0,1
0,0.270844,44,1,0.495576,8250,12,1,4,1,2
0,0,45,0,0.408066,2925,2,0,1,0,0
0,0.926399,56,6,0.365636,6500,7,0,1,0,1
0,0.061404,71,0,0.204786,3300,9,0,1,0,0
0,0.753325,33,0,0.339442,2400,6,0,1,0,1
0,0.066598,63,0,0.018368,4300,2,0,0,0,1
0,0.002533,45,0,0.272288,6000,9,0,2,0,1
0,0.080661,52,0,0.157077,11783,14,0,1,0,2
0,0.061488,62,0,0.393968,12500,7,0,2,0,0
0,1,43,0,0.344146,4500,4,0,1,0,0
0,0.073243,42,0,0.335893,4167,11,0,1,0,2
0,0.960945,68,0,0.14773,12400,7,0,0,0,0
0,0.057191,44,0,0.343754,7100,6,1,1,0,4
0,1,52,0,0.037176,3200,0,2,0,0,0
0,0.294392,52,1,0.363021,6500,17,1,1,0,0
0,0.277145,85,0,0.059176,3666,4,0,0,0,1
0,0.052783,41,0,0.090217,8800,9,0,0,0,1
0,1,62,0,0.24416,11000,11,0,2,0,2
0,0.229483,40,0,0.589117,5200,15,0,1,0,1
0,112,37,0,0.232451,11666,2,0,1,0,4
0,0.057295,26,0,0.002436,820,2,0,0,0,0
0,0.001599,86,0,1,?,5,0,0,0,0
0,0.302768,41,0,0.663239,3500,6,0,1,0,2
0,0.205554,45,0,0.735927,4600,20,0,2,0,0
0,0.120047,75,0,727,?,11,0,1,0,0
0,0.139584,54,0,0.297214,12024,9,0,2,0,0
0,0.250678,25,0,0.039267,4583,8,0,0,0,0
0,0.001,62,0,1316,?,9,0,1,0,?
0,0.889466,46,1,0.246463,13287,13,0,0,0,3
0,1,62,1,0.600138,4333,10,0,2,0,2
